Index,X_Coordinate,Y_Coordinate,Phase_Error
238,6.234,7.5213,0.01240834743
239,6.234,7.5532,0.01240834743
240,6.2447,7.5532,0.01823651062
241,6.2447,7.5745,0.01823651062
242,6.2553,7.5745,0.0146644106
243,6.2553,7.5957,0.0146644106
244,6.266,7.5957,0.02049257379
245,6.266,7.617,0.02049257379
246,6.2766,7.617,0.01692047377
247,6.2766,7.6277,0.01692047377
248,6.2872,7.6277,0.01334837375
249,6.2872,7.6383,0.01334837375
250,6.2979,7.6383,0.01917653694
251,6.2979,7.6596,0.01917653694
252,6.3085,7.6596,0.01560443692
253,6.3085,7.6702,0.01560443692
254,6.3191,7.6702,0.01203233691
255,6.3191,7.6915,0.01203233691
256,6.3298,7.6915,0.01786050009
257,6.3298,7.7128,0.01786050009
258,6.3404,7.7128,0.01428840008
259,6.3404,7.734,0.01428840008
260,6.3511,7.734,0.02011656326
261,6.3511,7.7553,0.02011656326
262,6.3617,7.7553,0.01654446324
263,6.3617,7.7766,0.01654446324
264,6.3723,7.7766,0.01297236323
265,6.3723,7.7872,0.01297236323
266,6.383,7.7872,0.01880052641
267,6.383,7.8085,0.01880052641
268,6.3936,7.8085,0.0152284264
269,6.3936,7.8298,0.0152284264
270,6.4043,7.8298,0.02105658958
271,6.4043,7.8511,0.02105658958
272,6.4149,7.8511,0.01748448957
273,6.4149,7.8723,0.01748448957
274,6.4255,7.8723,0.01391238955
275,6.4255,7.8936,0.01391238955
276,6.4362,7.8936,0.01974055274
277,6.4362,7.9043,0.01974055274
278,6.4468,7.9043,0.01616845272
279,6.4468,7.9255,0.01616845272
280,6.4574,7.9255,0.0125963527
281,6.4574,7.9362,0.0125963527
282,6.4681,7.9362,0.01842451589
283,6.4681,7.9468,0.01842451589
284,6.4787,7.9468,0.01485241587
285,6.4787,7.9681,0.01485241587
286,6.4894,7.9681,0.02068057906
287,6.4894,7.9894,0.02068057906
288,6.5,7.9894,0.01710847904
289,6.5,8.0106,0.01710847904
290,6.5106,8.0106,0.01353637902
291,6.5106,8.0426,0.01353637902
292,6.5213,8.0426,0.01936454221
293,6.5213,8.0638,0.01936454221
294,6.5319,8.0638,0.01579244219
295,6.5319,8.0851,0.01579244219
296,6.5426,8.0851,0.02162060538
297,6.5426,8.1064,0.02162060538
298,6.5532,8.1064,0.01804850536
299,6.5532,8.1383,0.01804850536
300,6.5638,8.1383,0.01447640534
301,6.5638,8.1596,0.01447640534
302,6.5745,8.1596,0.02030456853
303,6.5745,8.1809,0.02030456853
304,6.5851,8.1809,0.01673246851
305,6.5851,8.2021,0.01673246851
306,6.5957,8.2021,0.01316036849
307,6.5957,8.2234,0.01316036849
308,6.6064,8.2234,0.01898853168
309,6.6064,8.2447,0.01898853168
310,6.617,8.2447,0.01541643166
311,6.617,8.2553,0.01541643166
312,6.6277,8.2553,0.02124459485
313,6.6277,8.2766,0.02124459485
314,6.6383,8.2766,0.01767249483
315,6.6383,8.2979,0.01767249483
316,6.6489,8.2979,0.01410039481
317,6.6489,8.3085,0.01410039481
318,6.6596,8.3085,0.019928558
319,6.6596,8.3298,0.019928558
320,6.6702,8.3298,0.01635645798
321,6.6702,8.3511,0.01635645798
322,6.6809,8.3511,0.02218462117
323,6.6809,8.3617,0.02218462117
324,6.6915,8.3617,0.01861252115
325,6.6915,8.3936,0.01861252115
326,6.7021,8.3936,0.01504042113
327,6.7021,8.4149,0.01504042113
328,6.7128,8.4149,0.02086858432
329,6.7128,8.4468,0.02086858432
330,6.7234,8.4468,0.0172964843
331,6.7234,8.4681,0.0172964843
332,6.734,8.4681,0.01372438428
333,6.734,8.4894,0.01372438428
334,6.7447,8.4894,0.01955254747
335,6.7447,8.5106,0.01955254747
336,6.7553,8.5106,0.01598044745
337,6.7553,8.5213,0.01598044745
338,6.766,8.5213,0.02180861064
339,6.766,8.5426,0.02180861064
340,6.7766,8.5426,0.01823651062
341,6.7766,8.5532,0.01823651062
342,6.7872,8.5532,0.0146644106
343,6.7872,8.5745,0.0146644106
344,6.7979,8.5745,0.02049257379
345,6.7979,8.5957,0.02049257379
346,6.8085,8.5957,0.01692047377
347,6.8085,8.6064,0.01692047377
348,6.8191,8.6064,0.01334837375
349,6.8191,8.6277,0.01334837375
350,6.8298,8.6277,0.01917653694
351,6.8298,8.6489,0.01917653694
352,6.8404,8.6489,0.01560443692
353,6.8404,8.6702,0.01560443692
354,6.8511,8.6702,0.02143260011
355,6.8511,8.6915,0.02143260011
356,6.8617,8.6915,0.01786050009
357,6.8617,8.7128,0.01786050009
358,6.8723,8.7128,0.01428840008
359,6.8723,8.7234,0.01428840008
360,6.883,8.7234,0.02011656326
361,6.883,8.7447,0.02011656326
362,6.8936,8.7447,0.01654446324
363,6.8936,8.766,0.01654446324
364,6.9043,8.766,0.02237262643
365,6.9043,8.7766,0.02237262643
366,6.9149,8.7766,0.01880052641
367,6.9149,8.7979,0.01880052641
368,6.9255,8.7979,0.0152284264
369,6.9255,8.8191,0.0152284264
370,6.9362,8.8191,0.02105658958
371,6.9362,8.8298,0.02105658958
372,6.9468,8.8298,0.01748448957
373,6.9468,8.8511,0.01748448957
374,6.9574,8.8511,0.01391238955
375,6.9574,8.8723,0.01391238955
376,6.9681,8.8723,0.01974055274
377,6.9681,8.8936,0.01974055274
378,6.9787,8.8936,0.01616845272
379,6.9787,8.9149,0.01616845272
380,6.9894,8.9149,0.02199661591
381,6.9894,8.9468,0.02199661591
382,7,8.9468,0.01842451589
383,7,8.9681,0.01842451589
384,7.0106,8.9681,0.01485241587
385,7.0106,8.9787,0.01485241587
386,7.0213,8.9787,0.02068057906
387,7.0213,9,0.02068057906
388,7.0319,9,0.01710847904
389,7.0319,9.0213,0.01710847904
390,7.0426,9.0213,0.02293664223
391,7.0426,9.0426,0.02293664223
392,7.0532,9.0426,0.01936454221
393,7.0532,9.0638,0.01936454221
394,7.0638,9.0638,0.01579244219
395,7.0638,9.0851,0.01579244219
396,7.0745,9.0851,0.02162060538
397,7.0745,9.1064,0.02162060538
398,7.0851,9.1064,0.01804850536
399,7.0851,9.117,0.01804850536
400,7.0957,9.117,0.01447640534
401,7.0957,9.1489,0.01447640534
402,7.1064,9.1489,0.02030456853
403,7.1064,9.1596,0.02030456853
404,7.117,9.1596,0.01673246851
405,7.117,9.1809,0.01673246851
406,7.1277,9.1809,0.0225606317
407,7.1277,9.2021,0.0225606317
408,7.1383,9.2021,0.01898853168
409,7.1383,9.2234,0.01898853168
410,7.1489,9.2234,0.01541643166
411,7.1489,9.234,0.01541643166
412,7.1596,9.234,0.02124459485
413,7.1596,9.2447,0.02124459485
414,7.1702,9.2447,0.01767249483
415,7.1702,9.2553,0.01767249483
416,7.1809,9.2553,0.02350065802
417,7.1809,9.2766,0.02350065802
418,7.1915,9.2766,0.019928558
419,7.1915,9.2979,0.019928558
420,7.2021,9.2979,0.01635645798
421,7.2021,9.3191,0.01635645798
422,7.2128,9.3191,0.02218462117
423,7.2128,9.3404,0.02218462117
424,7.2234,9.3404,0.01861252115
425,7.2234,9.3723,0.01861252115
426,7.234,9.3723,0.01504042113
427,7.234,9.383,0.01504042113
428,7.2447,9.383,0.02086858432
429,7.2447,9.4043,0.02086858432
430,7.2553,9.4043,0.0172964843
431,7.2553,9.4255,0.0172964843
432,7.266,9.4255,0.02312464749
433,7.266,9.4468,0.02312464749
434,7.2766,9.4468,0.01955254747
435,7.2766,9.4681,0.01955254747
436,7.2872,9.4681,0.01598044745
437,7.2872,9.4787,0.01598044745
438,7.2979,9.4787,0.02180861064
439,7.2979,9.5,0.02180861064
440,7.3085,9.5,0.01823651062
441,7.3085,9.5213,0.01823651062
442,7.3191,9.5213,0.0146644106
443,7.3191,9.5426,0.0146644106
444,7.3298,9.5426,0.02049257379
445,7.3298,9.5638,0.02049257379
446,7.3404,9.5638,0.01692047377
447,7.3404,9.5851,0.01692047377
448,7.3511,9.5851,0.02274863696
449,7.3511,9.6064,0.02274863696
450,7.3617,9.6064,0.01917653694
451,7.3617,9.6277,0.01917653694
452,7.3723,9.6277,0.01560443692
453,7.3723,9.6489,0.01560443692
454,7.383,9.6489,0.02143260011
455,7.383,9.6702,0.02143260011
456,7.3936,9.6702,0.01786050009
457,7.3936,9.6915,0.01786050009
458,7.4043,9.6915,0.02368866328
459,7.4043,9.7128,0.02368866328
460,7.4149,9.7128,0.02011656326
461,7.4149,9.734,0.02011656326
462,7.4255,9.734,0.01654446325
463,7.4255,9.7447,0.01654446325
464,7.4362,9.7447,0.02237262643
465,7.4362,9.766,0.02237262643
466,7.4468,9.766,0.01880052641
467,7.4468,9.7872,0.01880052641
468,7.4574,9.7872,0.0152284264
469,7.4574,9.8085,0.0152284264
470,7.4681,9.8085,0.02105658958
471,7.4681,9.8191,0.02105658958
472,7.4787,9.8191,0.01748448957
473,7.4787,9.8404,0.01748448957
474,7.4894,9.8404,0.02331265275
475,7.4894,9.8511,0.02331265275
476,7.5,9.8511,0.01974055274
477,7.5,9.8723,0.01974055274
478,7.5106,9.8723,0.01616845272
479,7.5106,9.8936,0.01616845272
480,7.5213,9.8936,0.02199661591
481,7.5213,9.9255,0.02199661591
482,7.5319,9.9255,0.01842451589
483,7.5319,9.9468,0.01842451589
484,7.5426,9.9468,0.02425267908
485,7.5426,9.9681,0.02425267908
486,7.5532,9.9681,0.02068057906
487,7.5532,9.9894,0.02068057906
488,7.5638,9.9894,0.01710847904
489,7.5638,10.0106,0.01710847904
490,7.5745,10.0106,0.02293664223
491,7.5745,10.0319,0.02293664223
492,7.5851,10.0319,0.01936454221
493,7.5851,10.0426,0.01936454221
494,7.5957,10.0426,0.01579244219
495,7.5957,10.0745,0.01579244219
496,7.6064,10.0745,0.02162060538
497,7.6064,10.0957,0.02162060538
498,7.617,10.0957,0.01804850536
499,7.617,10.117,0.01804850536
500,7.6277,10.117,0.02387666855
501,7.6277,10.1277,0.02387666855
502,7.6383,10.1277,0.02030456853
503,7.6383,10.1489,0.02030456853
504,7.6489,10.1489,0.01673246851
505,7.6489,10.1702,0.01673246851
506,7.6596,10.1702,0.0225606317
507,7.6596,10.1915,0.0225606317
508,7.6702,10.1915,0.01898853168
509,7.6702,10.2021,0.01898853168
510,7.6809,10.2021,0.02481669487
511,7.6809,10.2234,0.02481669487
512,7.6915,10.2234,0.02124459485
513,7.6915,10.234,0.02124459485
514,7.7021,10.234,0.01767249483
515,7.7021,10.2553,0.01767249483
516,7.7128,10.2553,0.02350065802
517,7.7128,10.2766,0.02350065802
518,7.7234,10.2766,0.019928558
519,7.7234,10.2979,0.019928558
520,7.734,10.2979,0.01635645798
521,7.734,10.3191,0.01635645798
522,7.7447,10.3191,0.02218462117
523,7.7447,10.3404,0.02218462117
524,7.7553,10.3404,0.01861252115
525,7.7553,10.3617,0.01861252115
526,7.766,10.3617,0.02444068434
527,7.766,10.3723,0.02444068434
528,7.7766,10.3723,0.02086858432
529,7.7766,10.3936,0.02086858432
530,7.7872,10.3936,0.0172964843
531,7.7872,10.4149,0.0172964843
532,7.7979,10.4149,0.02312464749
533,7.7979,10.4362,0.02312464749
534,7.8085,10.4362,0.01955254747
535,7.8085,10.4468,0.01955254747
536,7.8191,10.4468,0.01598044745
537,7.8191,10.4681,0.01598044745
538,7.8298,10.4681,0.02180861064
539,7.8298,10.4894,0.02180861064
540,7.8404,10.4894,0.01823651062
541,7.8404,10.5213,0.01823651062
542,7.8511,10.5213,0.02406467381
543,7.8511,10.5426,0.02406467381
544,7.8617,10.5426,0.02049257379
545,7.8617,10.5638,0.02049257379
546,7.8723,10.5638,0.01692047377
547,7.8723,10.5745,0.01692047377
548,7.883,10.5745,0.02274863696
549,7.883,10.5957,0.02274863696
550,7.8936,10.5957,0.01917653694
551,7.8936,10.617,0.01917653694
552,7.9043,10.617,0.02500470013
553,7.9043,10.6277,0.02500470013
554,7.9149,10.6277,0.02143260011
555,7.9149,10.6489,0.02143260011
556,7.9255,10.6489,0.01786050009
557,7.9255,10.6809,0.01786050009
558,7.9362,10.6809,0.02368866328
559,7.9362,10.7021,0.02368866328
560,7.9468,10.7021,0.02011656326
561,7.9468,10.7234,0.02011656326
562,7.9574,10.7234,0.01654446324
563,7.9574,10.7447,0.01654446324
564,7.9681,10.7447,0.02237262643
565,7.9681,10.766,0.02237262643
566,7.9787,10.766,0.01880052641
567,7.9787,10.7766,0.01880052641
568,7.9894,10.7766,0.0246286896
569,7.9894,10.7979,0.0246286896
570,8,10.7979,0.02105658958
571,8,10.8191,0.02105658958
572,8.0106,10.8191,0.01748448957
573,8.0106,10.8298,0.01748448957
574,8.0213,10.8298,0.02331265275
575,8.0213,10.8511,0.02331265275
576,8.0319,10.8511,0.01974055274
577,8.0319,10.8723,0.01974055274
578,8.0426,10.8723,0.02556871592
579,8.0426,10.8936,0.02556871592
580,8.0532,10.8936,0.02199661591
581,8.0532,10.9149,0.02199661591
582,8.0638,10.9149,0.01842451589
583,8.0638,10.9255,0.01842451589
584,8.0745,10.9255,0.02425267908
585,8.0745,10.9468,0.02425267908
586,8.0851,10.9468,0.02068057906
587,8.0851,10.9681,0.02068057906
588,8.0957,10.9681,0.01710847904
589,8.0957,10.9894,0.01710847904
590,8.1064,10.9894,0.02293664223
591,8.1064,11.0106,0.02293664223
592,8.117,11.0106,0.01936454221
593,8.117,11.0213,0.01936454221
594,8.1277,11.0213,0.0251927054
595,8.1277,11.0426,0.0251927054
596,8.1383,11.0426,0.02162060538
597,8.1383,11.0638,0.02162060538
598,8.1489,11.0638,0.01804850536
599,8.1489,11.0957,0.01804850536
600,8.1596,11.0957,0.02387666855
601,8.1596,11.117,0.02387666855
602,8.1702,11.117,0.02030456853
603,8.1702,11.1277,0.02030456853
604,8.1809,11.1277,0.02613273172
605,8.1809,11.1489,0.02613273172
606,8.1915,11.1489,0.0225606317
607,8.1915,11.1702,0.0225606317
608,8.2021,11.1702,0.01898853168
609,8.2021,11.1809,0.01898853168
610,8.2128,11.1809,0.02481669487
611,8.2128,11.1915,0.02481669487
612,8.2234,11.1915,0.02124459485
613,8.2234,11.2128,0.02124459485
614,8.234,11.2128,0.01767249483
615,8.234,11.2234,0.01767249483
616,8.2447,11.2234,0.02350065802
617,8.2447,11.2447,0.02350065802
618,8.2553,11.2447,0.019928558
619,8.2553,11.2766,0.019928558
620,8.266,11.2766,0.02575672119
621,8.266,11.3191,0.02575672119
622,8.2766,11.3191,0.02218462117
623,8.2766,11.3511,0.02218462117
624,8.2872,11.3511,0.01861252115
625,8.2872,11.3723,0.01861252115
626,8.2979,11.3723,0.02444068434
627,8.2979,11.3936,0.02444068434
628,8.3085,11.3936,0.02086858432
629,8.3085,11.4149,0.02086858432
630,8.3191,11.4149,0.0172964843
631,8.3191,11.4362,0.0172964843
632,8.3298,11.4362,0.02312464749
633,8.3298,11.4468,0.02312464749
634,8.3404,11.4468,0.01955254747
635,8.3404,11.4681,0.01955254747
636,8.3511,11.4681,0.02538071066
637,8.3511,11.4787,0.02538071066
638,8.3617,11.4787,0.02180861064
639,8.3617,11.5,0.02180861064
640,8.3723,11.5,0.01823651062
641,8.3723,11.5106,0.01823651062
642,8.383,11.5106,0.02406467381
643,8.383,11.5319,0.02406467381
644,8.3936,11.5319,0.02049257379
645,8.3936,11.5426,0.02049257379
646,8.4043,11.5426,0.02632073698
647,8.4043,11.5638,0.02632073698
648,8.4149,11.5638,0.02274863696
649,8.4149,11.5851,0.02274863696
650,8.4255,11.5851,0.01917653694
651,8.4255,11.6064,0.01917653694
652,8.4362,11.6064,0.02500470013
653,8.4362,11.6277,0.02500470013
654,8.4468,11.6277,0.02143260011
655,8.4468,11.6489,0.02143260011
656,8.4574,11.6489,0.01786050009
657,8.4574,11.6702,0.01786050009
658,8.4681,11.6702,0.02368866328
659,8.4681,11.6915,0.02368866328
660,8.4787,11.6915,0.02011656326
661,8.4787,11.7128,0.02011656326
662,8.4894,11.7128,0.02594472645
663,8.4894,11.734,0.02594472645
664,8.5,11.734,0.02237262643
665,8.5,11.7447,0.02237262643
666,8.5106,11.7447,0.01880052641
667,8.5106,11.766,0.01880052641
668,8.5213,11.766,0.0246286896
669,8.5213,11.7872,0.0246286896
670,8.5319,11.7872,0.02105658958
671,8.5319,11.8085,0.02105658958
672,8.5426,11.8085,0.02688475277
673,8.5426,11.8191,0.02688475277
674,8.5532,11.8191,0.02331265275
675,8.5532,11.8404,0.02331265275
676,8.5638,11.8404,0.01974055274
677,8.5638,11.8617,0.01974055274
678,8.5745,11.8617,0.02556871592
679,8.5745,11.8723,0.02556871592
680,8.5851,11.8723,0.02199661591
681,8.5851,11.9043,0.02199661591
682,8.5957,11.9043,0.01842451589
683,8.5957,11.9255,0.01842451589
684,8.6064,11.9255,0.02425267908
685,8.6064,11.9468,0.02425267908
686,8.617,11.9468,0.02068057906
687,8.617,11.9681,0.02068057906
688,8.6277,11.9681,0.02650874224
689,8.6277,12,0.02650874224
690,8.6383,12,0.02293664223
691,8.6383,12.0106,0.02293664223
692,8.6489,12.0106,0.01936454221
693,8.6489,12.0213,0.01936454221
694,8.6596,12.0213,0.0251927054
695,8.6596,12.0426,0.0251927054
696,8.6702,12.0426,0.02162060538
697,8.6702,12.0532,0.02162060538
698,8.6809,12.0532,0.02744876857
699,8.6809,12.0745,0.02744876857
700,8.6915,12.0745,0.02387666855
701,8.6915,12.0957,0.02387666855
702,8.7021,12.0957,0.02030456853
703,8.7021,12.1064,0.02030456853
704,8.7128,12.1064,0.02613273172
705,8.7128,12.1277,0.02613273172
706,8.7234,12.1277,0.0225606317
707,8.7234,12.1596,0.0225606317
708,8.734,12.1596,0.01898853168
709,8.734,12.1915,0.01898853168
710,8.7447,12.1915,0.02481669487
711,8.7447,12.2128,0.02481669487
712,8.7553,12.2128,0.02124459485
713,8.7553,12.234,0.02124459485
714,8.766,12.234,0.02707275804
715,8.766,12.2447,0.02707275804
716,8.7766,12.2447,0.02350065802
717,8.7766,12.266,0.02350065802
718,8.7872,12.266,0.019928558
719,8.7872,12.2872,0.019928558
720,8.7979,12.2872,0.02575672119
721,8.7979,12.2979,0.02575672119
722,8.8085,12.2979,0.02218462117
723,8.8085,12.3191,0.02218462117
724,8.8191,12.3191,0.01861252115
725,8.8191,12.3298,0.01861252115
726,8.8298,12.3298,0.02444068434
727,8.8298,12.3511,0.02444068434
728,8.8404,12.3511,0.02086858432
729,8.8404,12.3617,0.02086858432
730,8.8511,12.3617,0.02669674751
731,8.8511,12.383,0.02669674751
732,8.8617,12.383,0.02312464749
733,8.8617,12.3936,0.02312464749
734,8.8723,12.3936,0.01955254747
735,8.8723,12.4149,0.01955254747
736,8.883,12.4149,0.02538071066
737,8.883,12.4468,0.02538071066
738,8.8936,12.4468,0.02180861064
739,8.8936,12.4787,0.02180861064
740,8.9043,12.4787,0.02763677383
741,8.9043,12.5,0.02763677383
742,8.9149,12.5,0.02406467381
743,8.9149,12.5213,0.02406467381
744,8.9255,12.5213,0.02049257379
